Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Číslo politického subjektu,Názov politického subjektu,Počet platných hlasov,Podiel platných hlasov v %,"Počet voličov, ktorí využili právo prednostného hlasovania","Podiel voličov, ktorí využili právo prednostného hlasovania v %"
6,Banskobystrický kraj,606,Zvolen,604,Detva,19,SRDCE vlastenci a dôchodcovia,4,0.02,2,50.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,20,SDKU - DS,2,0.01,1,50.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,21,Kotlebovci - Ľudová strana Naše Slovensko,160,0.89,136,85.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,22,Demokrati,361,2.01,316,87.53
6,Banskobystrický kraj,606,Zvolen,604,Detva,23,Kresťanskodemokratické hnutie,1098,6.11,779,70.94
6,Banskobystrický kraj,606,Zvolen,604,Detva,24,KARMA,8,0.04,6,75.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,25,REPUBLIKA,1130,6.29,1043,92.3
6,Banskobystrický kraj,606,Zvolen,605,Krupina,1,Pirátska strana - Slovensko,50,0.41,29,58.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,2,PRINCÍP,10,0.08,8,80.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,3,Progresívne Slovensko,1463,12.22,1054,72.04
6,Banskobystrický kraj,606,Zvolen,605,Krupina,4,SPOLOČNE OBČANIA SLOVENSKA,8,0.06,2,25.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,5,OĽANO A PRIATELIA,740,6.18,619,83.64
6,Banskobystrický kraj,606,Zvolen,605,Krupina,6,Komunistická strana Slovenska,45,0.37,31,68.88
6,Banskobystrický kraj,606,Zvolen,605,Krupina,7,Maďarské fórum,6,0.05,3,50.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,8,Vlastenecký blok,10,0.08,8,80.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,9,"Modrí, Most - Híd",34,0.28,27,79.41
6,Banskobystrický kraj,606,Zvolen,605,Krupina,10,SPRAVODLIVOSŤ,10,0.08,7,70.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,11,Slovenské Hnutie Obrody,8,0.06,6,75.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,12,Sloboda a Solidarita,522,4.36,420,80.45
6,Banskobystrický kraj,606,Zvolen,605,Krupina,13,SME RODINA,301,2.51,253,84.05
6,Banskobystrický kraj,606,Zvolen,605,Krupina,14,MySlovensko,13,0.1,5,38.46
6,Banskobystrický kraj,606,Zvolen,605,Krupina,15,Slovenská národná strana,1051,8.78,934,88.86
6,Banskobystrický kraj,606,Zvolen,605,Krupina,16,SMER - sociálna demokracia,2959,24.72,2484,83.94
6,Banskobystrický kraj,606,Zvolen,605,Krupina,17,HLAS - sociálna demokracia,2432,20.32,2046,84.12
6,Banskobystrický kraj,606,Zvolen,605,Krupina,18,SZÖVETSÉG - Magyarok,31,0.25,24,77.41
6,Banskobystrický kraj,606,Zvolen,605,Krupina,19,SRDCE vlastenci a dôchodcovia,32,0.26,26,81.25
6,Banskobystrický kraj,606,Zvolen,605,Krupina,20,SDKU - DS,7,0.05,6,85.71
6,Banskobystrický kraj,606,Zvolen,605,Krupina,21,Kotlebovci - Ľudová strana Naše Slovensko,223,1.86,194,86.99
6,Banskobystrický kraj,606,Zvolen,605,Krupina,22,Demokrati,282,2.35,227,80.49
6,Banskobystrický kraj,606,Zvolen,605,Krupina,23,Kresťanskodemokratické hnutie,940,7.85,685,72.87
6,Banskobystrický kraj,606,Zvolen,605,Krupina,24,KARMA,8,0.06,3,37.5
6,Banskobystrický kraj,606,Zvolen,605,Krupina,25,REPUBLIKA,783,6.54,688,87.86
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,1,Pirátska strana - Slovensko,102,0.27,59,57.84
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,2,PRINCÍP,19,0.05,19,100.0
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,3,Progresívne Slovensko,7369,19.9,5406,73.36
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,4,SPOLOČNE OBČANIA SLOVENSKA,36,0.09,18,50.0
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,5,OĽANO A PRIATELIA,2276,6.14,1949,85.63
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,6,Komunistická strana Slovenska,195,0.52,141,72.3
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,7,Maďarské fórum,20,0.05,18,90.0
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,8,Vlastenecký blok,22,0.05,19,86.36
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,9,"Modrí, Most - Híd",61,0.16,46,75.4
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,10,SPRAVODLIVOSŤ,12,0.03,7,58.33
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,11,Slovenské Hnutie Obrody,10,0.02,6,60.0
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,12,Sloboda a Solidarita,2746,7.41,2163,78.76
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,13,SME RODINA,921,2.48,733,79.58
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,14,MySlovensko,31,0.08,20,64.51
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,15,Slovenská národná strana,3180,8.58,2879,90.53
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,16,SMER - sociálna demokracia,8232,22.23,6840,83.09
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,17,HLAS - sociálna demokracia,6831,18.45,5568,81.51
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,18,SZÖVETSÉG - Magyarok,26,0.07,12,46.15
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,19,SRDCE vlastenci a dôchodcovia,28,0.07,12,42.85
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,20,SDKU - DS,5,0.01,4,80.0
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,21,Kotlebovci - Ľudová strana Naše Slovensko,382,1.03,336,87.95
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,22,Demokrati,1158,3.12,1012,87.39
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,23,Kresťanskodemokratické hnutie,1835,4.95,1403,76.45
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,24,KARMA,36,0.09,16,44.44
6,Banskobystrický kraj,606,Zvolen,611,Zvolen,25,REPUBLIKA,1487,4.01,1283,86.28
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,1,Pirátska strana - Slovensko,38,0.42,28,73.68
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,2,PRINCÍP,8,0.08,7,87.5
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,3,Progresívne Slovensko,1553,17.28,1204,77.52
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,4,SPOLOČNE OBČANIA SLOVENSKA,8,0.08,6,75.0
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,5,OĽANO A PRIATELIA,449,4.99,389,86.63
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,6,Komunistická strana Slovenska,44,0.48,30,68.18
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,7,Maďarské fórum,2,0.02,1,50.0
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,8,Vlastenecký blok,7,0.07,6,85.71
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,9,"Modrí, Most - Híd",13,0.14,9,69.23
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,10,SPRAVODLIVOSŤ,6,0.06,2,33.33
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,11,Slovenské Hnutie Obrody,12,0.13,8,66.66
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,12,Sloboda a Solidarita,512,5.69,428,83.59
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,13,SME RODINA,216,2.4,173,80.09
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,14,MySlovensko,11,0.12,5,45.45
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,15,Slovenská národná strana,653,7.26,577,88.36
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,16,SMER - sociálna demokracia,2144,23.86,1799,83.9
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,17,HLAS - sociálna demokracia,1776,19.77,1537,86.54
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,18,SZÖVETSÉG - Magyarok,6,0.06,4,66.66
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,19,SRDCE vlastenci a dôchodcovia,15,0.16,9,60.0
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,20,SDKU - DS,2,0.02,1,50.0
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,21,Kotlebovci - Ľudová strana Naše Slovensko,162,1.8,148,91.35
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,22,Demokrati,350,3.89,288,82.28
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,23,Kresťanskodemokratické hnutie,501,5.57,361,72.05
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,24,KARMA,4,0.04,3,75.0
6,Banskobystrický kraj,607,Žiar nad Hronom,602,Banská Štiavnica,25,REPUBLIKA,491,5.46,430,87.57
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,1,Pirátska strana - Slovensko,49,0.34,29,59.18
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,2,PRINCÍP,5,0.03,4,80.0
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,3,Progresívne Slovensko,1814,12.69,1252,69.01
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,4,SPOLOČNE OBČANIA SLOVENSKA,11,0.07,6,54.54
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,5,OĽANO A PRIATELIA,900,6.29,770,85.55
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,6,Komunistická strana Slovenska,78,0.54,41,52.56
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,7,Maďarské fórum,5,0.03,4,80.0
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,8,Vlastenecký blok,9,0.06,7,77.77
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,9,"Modrí, Most - Híd",18,0.12,11,61.11
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,10,SPRAVODLIVOSŤ,8,0.05,5,62.5
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,11,Slovenské Hnutie Obrody,7,0.04,6,85.71
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,12,Sloboda a Solidarita,616,4.31,474,76.94
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,13,SME RODINA,351,2.45,291,82.9
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,14,MySlovensko,74,0.51,62,83.78
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,15,Slovenská národná strana,1118,7.82,971,86.85
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,16,SMER - sociálna demokracia,3964,27.73,3372,85.06
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,17,HLAS - sociálna demokracia,2784,19.48,2273,81.64
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,18,SZÖVETSÉG - Magyarok,14,0.09,11,78.57
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,19,SRDCE vlastenci a dôchodcovia,29,0.2,20,68.96
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,20,SDKU - DS,1,0.0,1,100.0
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,21,Kotlebovci - Ľudová strana Naše Slovensko,212,1.48,171,80.66
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,22,Demokrati,395,2.76,335,84.81
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,23,Kresťanskodemokratické hnutie,1010,7.06,726,71.88
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,24,KARMA,5,0.03,4,80.0
6,Banskobystrický kraj,607,Žiar nad Hronom,612,Žarnovica,25,REPUBLIKA,814,5.69,714,87.71
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,1,Pirátska strana - Slovensko,119,0.47,91,76.47
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,2,PRINCÍP,14,0.05,9,64.28
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,3,Progresívne Slovensko,4458,17.94,3203,71.84
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,4,SPOLOČNE OBČANIA SLOVENSKA,19,0.07,12,63.15
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,5,OĽANO A PRIATELIA,1347,5.42,1133,84.11
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,6,Komunistická strana Slovenska,144,0.57,85,59.02
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,7,Maďarské fórum,8,0.03,8,100.0
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,8,Vlastenecký blok,8,0.03,8,100.0
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,9,"Modrí, Most - Híd",34,0.13,27,79.41
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,10,SPRAVODLIVOSŤ,15,0.06,13,86.66
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,11,Slovenské Hnutie Obrody,11,0.04,8,72.72
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,12,Sloboda a Solidarita,1365,5.49,1087,79.63
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,13,SME RODINA,731,2.94,618,84.54
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,14,MySlovensko,43,0.17,27,62.79
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,15,Slovenská národná strana,1708,6.87,1488,87.11
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,16,SMER - sociálna demokracia,5827,23.45,4797,82.32
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,17,HLAS - sociálna demokracia,5203,20.94,4325,83.12
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,18,SZÖVETSÉG - Magyarok,17,0.06,9,52.94
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,19,SRDCE vlastenci a dôchodcovia,23,0.09,14,60.86
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,20,SDKU - DS,8,0.03,2,25.0
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,21,Kotlebovci - Ľudová strana Naše Slovensko,435,1.75,372,85.51
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,22,Demokrati,654,2.63,538,82.26
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,23,Kresťanskodemokratické hnutie,1225,4.93,875,71.42
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,24,KARMA,23,0.09,15,65.21
6,Banskobystrický kraj,607,Žiar nad Hronom,613,Žiar nad Hronom,25,REPUBLIKA,1402,5.64,1210,86.3
7,Prešovský kraj,701,Bardejov,701,Bardejov,1,Pirátska strana - Slovensko,118,0.3,94,79.66
7,Prešovský kraj,701,Bardejov,701,Bardejov,2,PRINCÍP,37,0.09,29,78.37
7,Prešovský kraj,701,Bardejov,701,Bardejov,3,Progresívne Slovensko,3457,8.81,2731,78.99
7,Prešovský kraj,701,Bardejov,701,Bardejov,4,SPOLOČNE OBČANIA SLOVENSKA,21,0.05,17,80.95
7,Prešovský kraj,701,Bardejov,701,Bardejov,5,OĽANO A PRIATELIA,5548,14.14,5132,92.5
7,Prešovský kraj,701,Bardejov,701,Bardejov,6,Komunistická strana Slovenska,96,0.24,65,67.7
7,Prešovský kraj,701,Bardejov,701,Bardejov,7,Maďarské fórum,16,0.04,14,87.5
7,Prešovský kraj,701,Bardejov,701,Bardejov,8,Vlastenecký blok,7,0.01,3,42.85
7,Prešovský kraj,701,Bardejov,701,Bardejov,9,"Modrí, Most - Híd",54,0.13,41,75.92
7,Prešovský kraj,701,Bardejov,701,Bardejov,10,SPRAVODLIVOSŤ,13,0.03,9,69.23
7,Prešovský kraj,701,Bardejov,701,Bardejov,11,Slovenské Hnutie Obrody,10,0.02,7,70.0
7,Prešovský kraj,701,Bardejov,701,Bardejov,12,Sloboda a Solidarita,1379,3.51,1215,88.1
7,Prešovský kraj,701,Bardejov,701,Bardejov,13,SME RODINA,853,2.17,725,84.99
7,Prešovský kraj,701,Bardejov,701,Bardejov,14,MySlovensko,34,0.08,22,64.7
7,Prešovský kraj,701,Bardejov,701,Bardejov,15,Slovenská národná strana,1995,5.08,1829,91.67
7,Prešovský kraj,701,Bardejov,701,Bardejov,16,SMER - sociálna demokracia,8903,22.7,7925,89.01
7,Prešovský kraj,701,Bardejov,701,Bardejov,17,HLAS - sociálna demokracia,6944,17.7,6094,87.75
7,Prešovský kraj,701,Bardejov,701,Bardejov,18,SZÖVETSÉG - Magyarok,23,0.05,17,73.91
7,Prešovský kraj,701,Bardejov,701,Bardejov,19,SRDCE vlastenci a dôchodcovia,17,0.04,8,47.05
7,Prešovský kraj,701,Bardejov,701,Bardejov,20,SDKU - DS,9,0.02,4,44.44
7,Prešovský kraj,701,Bardejov,701,Bardejov,21,Kotlebovci - Ľudová strana Naše Slovensko,211,0.53,180,85.3
7,Prešovský kraj,701,Bardejov,701,Bardejov,22,Demokrati,988,2.51,844,85.42
7,Prešovský kraj,701,Bardejov,701,Bardejov,23,Kresťanskodemokratické hnutie,6732,17.16,5969,88.66
7,Prešovský kraj,701,Bardejov,701,Bardejov,24,KARMA,14,0.03,6,42.85
7,Prešovský kraj,701,Bardejov,701,Bardejov,25,REPUBLIKA,1739,4.43,1566,90.05
7,Prešovský kraj,702,Humenné,702,Humenné,1,Pirátska strana - Slovensko,39,0.12,22,56.41
7,Prešovský kraj,702,Humenné,702,Humenné,2,PRINCÍP,31,0.1,26,83.87
7,Prešovský kraj,702,Humenné,702,Humenné,3,Progresívne Slovensko,2653,8.75,2064,77.79
7,Prešovský kraj,702,Humenné,702,Humenné,4,SPOLOČNE OBČANIA SLOVENSKA,24,0.07,10,41.66
7,Prešovský kraj,702,Humenné,702,Humenné,5,OĽANO A PRIATELIA,2719,8.97,2542,93.49
7,Prešovský kraj,702,Humenné,702,Humenné,6,Komunistická strana Slovenska,102,0.33,71,69.6
7,Prešovský kraj,702,Humenné,702,Humenné,7,Maďarské fórum,23,0.07,22,95.65
7,Prešovský kraj,702,Humenné,702,Humenné,8,Vlastenecký blok,5,0.01,2,40.0
7,Prešovský kraj,702,Humenné,702,Humenné,9,"Modrí, Most - Híd",50,0.16,42,84.0
7,Prešovský kraj,702,Humenné,702,Humenné,10,SPRAVODLIVOSŤ,10,0.03,6,60.0
7,Prešovský kraj,702,Humenné,702,Humenné,11,Slovenské Hnutie Obrody,12,0.03,9,75.0
7,Prešovský kraj,702,Humenné,702,Humenné,12,Sloboda a Solidarita,1188,3.92,1020,85.85
7,Prešovský kraj,702,Humenné,702,Humenné,13,SME RODINA,675,2.22,595,88.14
7,Prešovský kraj,702,Humenné,702,Humenné,14,MySlovensko,26,0.08,20,76.92
7,Prešovský kraj,702,Humenné,702,Humenné,15,Slovenská národná strana,1896,6.25,1729,91.19
7,Prešovský kraj,702,Humenné,702,Humenné,16,SMER - sociálna demokracia,8880,29.31,7926,89.25
7,Prešovský kraj,702,Humenné,702,Humenné,17,HLAS - sociálna demokracia,5451,17.99,4836,88.71
7,Prešovský kraj,702,Humenné,702,Humenné,18,SZÖVETSÉG - Magyarok,14,0.04,12,85.71
7,Prešovský kraj,702,Humenné,702,Humenné,19,SRDCE vlastenci a dôchodcovia,29,0.09,25,86.2
7,Prešovský kraj,702,Humenné,702,Humenné,20,SDKU - DS,16,0.05,9,56.25
7,Prešovský kraj,702,Humenné,702,Humenné,21,Kotlebovci - Ľudová strana Naše Slovensko,190,0.62,172,90.52
7,Prešovský kraj,702,Humenné,702,Humenné,22,Demokrati,677,2.23,593,87.59
7,Prešovský kraj,702,Humenné,702,Humenné,23,Kresťanskodemokratické hnutie,3895,12.85,3254,83.54
7,Prešovský kraj,702,Humenné,702,Humenné,24,KARMA,25,0.08,20,80.0
7,Prešovský kraj,702,Humenné,702,Humenné,25,REPUBLIKA,1658,5.47,1532,92.4
7,Prešovský kraj,702,Humenné,705,Medzilaborce,1,Pirátska strana - Slovensko,23,0.43,20,86.95
7,Prešovský kraj,702,Humenné,705,Medzilaborce,2,PRINCÍP,20,0.37,20,100.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,3,Progresívne Slovensko,333,6.24,260,78.07
7,Prešovský kraj,702,Humenné,705,Medzilaborce,4,SPOLOČNE OBČANIA SLOVENSKA,4,0.07,4,100.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,5,OĽANO A PRIATELIA,604,11.31,560,92.71
7,Prešovský kraj,702,Humenné,705,Medzilaborce,6,Komunistická strana Slovenska,19,0.35,11,57.89
7,Prešovský kraj,702,Humenné,705,Medzilaborce,7,Maďarské fórum,3,0.05,3,100.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,8,Vlastenecký blok,8,0.14,6,75.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,9,"Modrí, Most - Híd",7,0.13,6,85.71
7,Prešovský kraj,702,Humenné,705,Medzilaborce,10,SPRAVODLIVOSŤ,1,0.01,0,0.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,11,Slovenské Hnutie Obrody,2,0.03,2,100.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,12,Sloboda a Solidarita,137,2.56,122,89.05
7,Prešovský kraj,702,Humenné,705,Medzilaborce,13,SME RODINA,214,4.01,201,93.92
7,Prešovský kraj,702,Humenné,705,Medzilaborce,14,MySlovensko,5,0.09,4,80.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,15,Slovenská národná strana,394,7.38,371,94.16
7,Prešovský kraj,702,Humenné,705,Medzilaborce,16,SMER - sociálna demokracia,1562,29.27,1374,87.96
7,Prešovský kraj,702,Humenné,705,Medzilaborce,17,HLAS - sociálna demokracia,1290,24.17,1210,93.79
7,Prešovský kraj,702,Humenné,705,Medzilaborce,18,SZÖVETSÉG - Magyarok,6,0.11,3,50.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,19,SRDCE vlastenci a dôchodcovia,5,0.09,4,80.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,20,SDKU - DS,2,0.03,1,50.0
7,Prešovský kraj,702,Humenné,705,Medzilaborce,21,Kotlebovci - Ľudová strana Naše Slovensko,67,1.25,56,83.58
7,Prešovský kraj,702,Humenné,705,Medzilaborce,22,Demokrati,68,1.27,56,82.35
7,Prešovský kraj,702,Humenné,705,Medzilaborce,23,Kresťanskodemokratické hnutie,323,6.05,264,81.73
7,Prešovský kraj,702,Humenné,705,Medzilaborce,24,KARMA,7,0.13,6,85.71
7,Prešovský kraj,702,Humenné,705,Medzilaborce,25,REPUBLIKA,232,4.34,213,91.81
7,Prešovský kraj,702,Humenné,709,Snina,1,Pirátska strana - Slovensko,27,0.15,20,74.07
7,Prešovský kraj,702,Humenné,709,Snina,2,PRINCÍP,21,0.12,18,85.71
7,Prešovský kraj,702,Humenné,709,Snina,3,Progresívne Slovensko,1219,7.06,921,75.55
7,Prešovský kraj,702,Humenné,709,Snina,4,SPOLOČNE OBČANIA SLOVENSKA,4,0.02,4,100.0
7,Prešovský kraj,702,Humenné,709,Snina,5,OĽANO A PRIATELIA,1218,7.06,1105,90.72
7,Prešovský kraj,702,Humenné,709,Snina,6,Komunistická strana Slovenska,54,0.31,37,68.51
7,Prešovský kraj,702,Humenné,709,Snina,7,Maďarské fórum,24,0.13,22,91.66
7,Prešovský kraj,702,Humenné,709,Snina,8,Vlastenecký blok,3,0.01,1,33.33
7,Prešovský kraj,702,Humenné,709,Snina,9,"Modrí, Most - Híd",14,0.08,9,64.28
7,Prešovský kraj,702,Humenné,709,Snina,10,SPRAVODLIVOSŤ,6,0.03,5,83.33
7,Prešovský kraj,702,Humenné,709,Snina,11,Slovenské Hnutie Obrody,2,0.01,1,50.0
7,Prešovský kraj,702,Humenné,709,Snina,12,Sloboda a Solidarita,502,2.91,414,82.47
7,Prešovský kraj,702,Humenné,709,Snina,13,SME RODINA,379,2.19,331,87.33
7,Prešovský kraj,702,Humenné,709,Snina,14,MySlovensko,10,0.05,6,60.0
7,Prešovský kraj,702,Humenné,709,Snina,15,Slovenská národná strana,986,5.71,880,89.24
7,Prešovský kraj,702,Humenné,709,Snina,16,SMER - sociálna demokracia,6302,36.54,5449,86.46
7,Prešovský kraj,702,Humenné,709,Snina,17,HLAS - sociálna demokracia,3486,20.21,3085,88.49
7,Prešovský kraj,702,Humenné,709,Snina,18,SZÖVETSÉG - Magyarok,10,0.05,8,80.0
7,Prešovský kraj,702,Humenné,709,Snina,19,SRDCE vlastenci a dôchodcovia,7,0.04,7,100.0
7,Prešovský kraj,702,Humenné,709,Snina,20,SDKU - DS,5,0.02,3,60.0
7,Prešovský kraj,702,Humenné,709,Snina,21,Kotlebovci - Ľudová strana Naše Slovensko,85,0.49,77,90.58
7,Prešovský kraj,702,Humenné,709,Snina,22,Demokrati,239,1.38,206,86.19
7,Prešovský kraj,702,Humenné,709,Snina,23,Kresťanskodemokratické hnutie,1855,10.75,1616,87.11
7,Prešovský kraj,702,Humenné,709,Snina,24,KARMA,6,0.03,3,50.0
7,Prešovský kraj,702,Humenné,709,Snina,25,REPUBLIKA,782,4.53,700,89.51
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,1,Pirátska strana - Slovensko,106,0.31,79,74.52
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,2,PRINCÍP,34,0.1,29,85.29
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,3,Progresívne Slovensko,3353,9.94,2708,80.76
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,4,SPOLOČNE OBČANIA SLOVENSKA,17,0.05,10,58.82
7,Prešovský kraj,703,Kežmarok,703,Kežmarok,5,OĽANO A PRIATELIA,9036,26.8,8451,93.52
