Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov,Počet potvrdených okrskových zápisníc,Podiel potvrdených okrskových zápisníc v %,Počet zapísaných voličov,Počet zúčastnených voličov,Účasť voličov v %,Počet odovzdaných obálok na hlasovanie,Podiel odovzdaných obálok v %,Počet platných hlasov spolu,Podiel platných hlasov spolu v %
2,Trnavský kraj,202,Galanta,202,Galanta,504131,Veľké Úľany,4,4,100.0,3960,2703,68.25,2702,99.96,2669,98.74
2,Trnavský kraj,202,Galanta,202,Galanta,504149,Veľký Grob,1,1,100.0,1136,788,69.36,788,100.0,772,97.96
2,Trnavský kraj,202,Galanta,202,Galanta,504157,Vinohrady nad Váhom,1,1,100.0,1343,955,71.1,954,99.89,946,99.05
2,Trnavský kraj,202,Galanta,202,Galanta,504173,Vozokany,1,1,100.0,934,609,65.2,606,99.5,598,98.19
2,Trnavský kraj,202,Galanta,202,Galanta,504181,Zemianske Sady,1,1,100.0,657,460,70.01,460,100.0,446,96.95
2,Trnavský kraj,203,Piešťany,204,Piešťany,581399,Banka,2,2,100.0,1828,1267,69.31,1267,100.0,1261,99.52
2,Trnavský kraj,203,Piešťany,204,Piešťany,558354,Bašovce,1,1,100.0,269,209,77.69,209,100.0,207,99.04
2,Trnavský kraj,203,Piešťany,204,Piešťany,506834,Borovce,1,1,100.0,989,692,69.96,690,99.71,681,98.41
2,Trnavský kraj,203,Piešťany,204,Piešťany,506982,Dolný Lopašov,1,1,100.0,796,565,70.97,564,99.82,555,98.23
2,Trnavský kraj,203,Piešťany,204,Piešťany,506991,Drahovce,2,2,100.0,2155,1465,67.98,1462,99.79,1450,98.97
2,Trnavský kraj,203,Piešťany,204,Piešťany,507008,Dubovany,1,1,100.0,851,623,73.2,623,100.0,611,98.07
2,Trnavský kraj,203,Piešťany,204,Piešťany,558338,Ducové,1,1,100.0,355,244,68.73,244,100.0,239,97.95
2,Trnavský kraj,203,Piešťany,204,Piešťany,556581,Hubina,1,1,100.0,441,330,74.82,330,100.0,327,99.09
2,Trnavský kraj,203,Piešťany,204,Piešťany,507121,Chtelnica,2,2,100.0,2114,1620,76.63,1620,100.0,1609,99.32
2,Trnavský kraj,203,Piešťany,204,Piešťany,507199,Kočín - Lančár,2,2,100.0,399,306,76.69,306,100.0,303,99.01
2,Trnavský kraj,203,Piešťany,204,Piešťany,507229,Krakovany,1,1,100.0,1117,838,75.02,838,100.0,830,99.04
2,Trnavský kraj,203,Piešťany,204,Piešťany,507342,Moravany nad Váhom,2,2,100.0,2045,1482,72.46,1482,100.0,1467,98.98
2,Trnavský kraj,203,Piešťany,204,Piešťany,507369,Nižná,1,1,100.0,440,313,71.13,313,100.0,309,98.72
2,Trnavský kraj,203,Piešťany,204,Piešťany,507385,Ostrov,1,1,100.0,1001,750,74.92,750,100.0,739,98.53
2,Trnavský kraj,203,Piešťany,204,Piešťany,507431,Pečeňady,1,1,100.0,450,343,76.22,343,100.0,333,97.08
2,Trnavský kraj,203,Piešťany,204,Piešťany,507440,Piešťany,28,28,100.0,22752,15934,70.03,15923,99.93,15811,99.22
2,Trnavský kraj,203,Piešťany,204,Piešťany,507466,Prašník,1,1,100.0,666,468,70.27,468,100.0,457,97.64
2,Trnavský kraj,203,Piešťany,204,Piešťany,507482,Rakovice,1,1,100.0,487,345,70.84,345,100.0,344,99.71
2,Trnavský kraj,203,Piešťany,204,Piešťany,507491,Ratnovce,1,1,100.0,873,595,68.15,595,100.0,586,98.48
2,Trnavský kraj,203,Piešťany,204,Piešťany,507563,Sokolovce,1,1,100.0,1124,742,66.01,741,99.86,732,98.65
2,Trnavský kraj,203,Piešťany,204,Piešťany,558397,Šípkové,1,1,100.0,256,184,71.87,184,100.0,182,98.91
2,Trnavský kraj,203,Piešťany,204,Piešťany,556548,Šterusy,1,1,100.0,367,277,75.47,277,100.0,275,99.27
2,Trnavský kraj,203,Piešťany,204,Piešťany,507679,Trebatice,1,1,100.0,1058,790,74.66,790,100.0,784,99.24
2,Trnavský kraj,203,Piešťany,204,Piešťany,507709,Veľké Kostoľany,2,2,100.0,2287,1594,69.69,1592,99.87,1573,98.68
2,Trnavský kraj,203,Piešťany,204,Piešťany,556572,Veľké Orvište,1,1,100.0,866,582,67.2,582,100.0,577,99.14
2,Trnavský kraj,203,Piešťany,204,Piešťany,507725,Veselé,1,1,100.0,982,724,73.72,724,100.0,715,98.75
2,Trnavský kraj,203,Piešťany,204,Piešťany,507750,Vrbové,4,4,100.0,4563,3279,71.86,3274,99.84,3243,98.9
2,Trnavský kraj,204,Senica,205,Senica,504211,Bílkove Humence,1,1,100.0,193,139,72.02,139,100.0,137,98.56
2,Trnavský kraj,204,Senica,205,Senica,504238,Borský Mikuláš,3,3,100.0,3278,2163,65.98,2159,99.81,2120,98.01
2,Trnavský kraj,204,Senica,205,Senica,504220,Borský Svätý Jur,1,1,100.0,1440,951,66.04,951,100.0,939,98.73
2,Trnavský kraj,204,Senica,205,Senica,504297,Cerová,1,1,100.0,956,706,73.84,705,99.85,699,99.0
2,Trnavský kraj,204,Senica,205,Senica,504319,Čáry,1,1,100.0,1018,614,60.31,614,100.0,612,99.67
2,Trnavský kraj,204,Senica,205,Senica,504327,Častkov,1,1,100.0,443,344,77.65,344,100.0,339,98.54
2,Trnavský kraj,204,Senica,205,Senica,504335,Dojč,1,1,100.0,1080,770,71.29,770,100.0,759,98.57
2,Trnavský kraj,204,Senica,205,Senica,504360,Hlboké,1,1,100.0,830,589,70.96,588,99.83,581,98.64
2,Trnavský kraj,204,Senica,205,Senica,504386,Hradište pod Vrátnom,1,1,100.0,576,411,71.35,411,100.0,409,99.51
2,Trnavský kraj,204,Senica,205,Senica,504416,Jablonica,2,2,100.0,1827,1247,68.25,1245,99.83,1230,98.63
2,Trnavský kraj,204,Senica,205,Senica,504475,Koválov,1,1,100.0,570,413,72.45,412,99.75,408,98.78
2,Trnavský kraj,204,Senica,205,Senica,504491,Kuklov,1,1,100.0,632,311,49.2,311,100.0,307,98.71
2,Trnavský kraj,204,Senica,205,Senica,504513,Kúty,3,3,100.0,3715,2601,70.01,2595,99.76,2554,98.19
2,Trnavský kraj,204,Senica,205,Senica,504521,Lakšárska Nová Ves,1,1,100.0,951,614,64.56,614,100.0,609,99.18
2,Trnavský kraj,204,Senica,205,Senica,504572,Moravský Svätý Ján,1,1,100.0,1795,1269,70.69,1268,99.92,1257,99.05
2,Trnavský kraj,204,Senica,205,Senica,504602,Osuské,1,1,100.0,499,293,58.71,293,100.0,286,97.61
2,Trnavský kraj,204,Senica,205,Senica,504645,Plavecký Peter,1,1,100.0,514,371,72.17,371,100.0,370,99.73
2,Trnavský kraj,204,Senica,205,Senica,504653,Podbranč,1,1,100.0,531,395,74.38,395,100.0,387,97.97
2,Trnavský kraj,204,Senica,205,Senica,504700,Prietrž,1,1,100.0,606,438,72.27,438,100.0,431,98.4
2,Trnavský kraj,204,Senica,205,Senica,504726,Prievaly,1,1,100.0,805,592,73.54,592,100.0,587,99.15
2,Trnavský kraj,204,Senica,205,Senica,556122,Rohov,1,1,100.0,331,184,55.58,184,100.0,182,98.91
2,Trnavský kraj,204,Senica,205,Senica,504777,Rovensko,1,1,100.0,362,291,80.38,291,100.0,288,98.96
2,Trnavský kraj,204,Senica,205,Senica,556131,Rybky,1,1,100.0,349,270,77.36,270,100.0,268,99.25
2,Trnavský kraj,204,Senica,205,Senica,556114,Sekule,1,1,100.0,1438,1018,70.79,1018,100.0,1002,98.42
2,Trnavský kraj,204,Senica,205,Senica,504203,Senica,16,16,100.0,15731,10324,65.62,10315,99.91,10192,98.72
2,Trnavský kraj,204,Senica,205,Senica,504823,Smolinské,1,1,100.0,768,538,70.05,537,99.81,531,98.69
2,Trnavský kraj,204,Senica,205,Senica,504831,Smrdáky,1,1,100.0,579,471,81.34,471,100.0,463,98.3
2,Trnavský kraj,204,Senica,205,Senica,504840,Sobotište,1,1,100.0,1244,905,72.74,902,99.66,888,98.12
2,Trnavský kraj,204,Senica,205,Senica,504882,Šajdíkove Humence,1,1,100.0,934,630,67.45,628,99.68,625,99.2
2,Trnavský kraj,204,Senica,205,Senica,504891,Šaštín - Stráže,3,3,100.0,4069,2501,61.46,2499,99.92,2462,98.44
2,Trnavský kraj,204,Senica,205,Senica,504904,Štefanov,1,1,100.0,1268,832,65.61,831,99.87,822,98.79
2,Trnavský kraj,204,Senica,206,Skalica,504271,Brodské,2,2,100.0,1953,1210,61.95,1210,100.0,1198,99.0
2,Trnavský kraj,204,Senica,206,Skalica,504343,Dubovce,1,1,100.0,507,368,72.58,368,100.0,362,98.36
2,Trnavský kraj,204,Senica,206,Skalica,504351,Gbely,4,4,100.0,4071,2582,63.42,2580,99.92,2533,98.1
2,Trnavský kraj,204,Senica,206,Skalica,504378,Holíč,8,8,100.0,8790,5728,65.16,5720,99.86,5599,97.74
2,Trnavský kraj,204,Senica,206,Skalica,504394,Chropov,1,1,100.0,296,210,70.94,209,99.52,206,98.09
2,Trnavský kraj,204,Senica,206,Skalica,504432,Kátov,1,1,100.0,486,356,73.25,356,100.0,350,98.31
2,Trnavský kraj,204,Senica,206,Skalica,504459,Kopčany,2,2,100.0,2033,1278,62.86,1276,99.84,1259,98.51
2,Trnavský kraj,204,Senica,206,Skalica,504483,Koválovec,1,1,100.0,123,84,68.29,84,100.0,84,100.0
2,Trnavský kraj,204,Senica,206,Skalica,504530,Letničie,1,1,100.0,405,300,74.07,300,100.0,299,99.66
2,Trnavský kraj,204,Senica,206,Skalica,504548,Lopašov,1,1,100.0,241,210,87.13,210,100.0,209,99.52
2,Trnavský kraj,204,Senica,206,Skalica,504564,Mokrý Háj,1,1,100.0,571,426,74.6,426,100.0,423,99.29
2,Trnavský kraj,204,Senica,206,Skalica,504599,Oreské,1,1,100.0,303,251,82.83,251,100.0,249,99.2
2,Trnavský kraj,204,Senica,206,Skalica,504611,Petrova Ves,1,1,100.0,840,603,71.78,603,100.0,601,99.66
2,Trnavský kraj,204,Senica,206,Skalica,504670,Popudinské Močidľany,1,1,100.0,748,485,64.83,485,100.0,478,98.55
2,Trnavský kraj,204,Senica,206,Skalica,504718,Prietržka,1,1,100.0,440,312,70.9,312,100.0,308,98.71
2,Trnavský kraj,204,Senica,206,Skalica,504734,Radimov,1,1,100.0,410,282,68.78,281,99.64,280,99.29
2,Trnavský kraj,204,Senica,206,Skalica,504742,Radošovce,2,2,100.0,1387,1025,73.9,1025,100.0,1022,99.7
2,Trnavský kraj,204,Senica,206,Skalica,504815,Skalica,11,11,100.0,12466,8296,66.54,8276,99.75,8186,98.67
2,Trnavský kraj,204,Senica,206,Skalica,504912,Trnovec,1,1,100.0,235,177,75.31,177,100.0,173,97.74
2,Trnavský kraj,204,Senica,206,Skalica,504939,Unín,1,1,100.0,1019,710,69.67,710,100.0,696,98.02
2,Trnavský kraj,204,Senica,206,Skalica,504963,Vrádište,1,1,100.0,654,479,73.24,479,100.0,478,99.79
2,Trnavský kraj,205,Trnava,203,Hlohovec,506800,Bojničky,1,1,100.0,1142,790,69.17,789,99.87,785,99.36
2,Trnavský kraj,205,Trnava,203,Hlohovec,506885,Červeník,1,1,100.0,1346,1017,75.55,1017,100.0,1009,99.21
2,Trnavský kraj,205,Trnava,203,Hlohovec,506958,Dolné Otrokovce,1,1,100.0,316,227,71.83,227,100.0,225,99.11
2,Trnavský kraj,205,Trnava,203,Hlohovec,506966,Dolné Trhovište,1,1,100.0,495,376,75.95,376,100.0,373,99.2
2,Trnavský kraj,205,Trnava,203,Hlohovec,556521,Dolné Zelenice,1,1,100.0,483,375,77.63,375,100.0,372,99.2
2,Trnavský kraj,205,Trnava,203,Hlohovec,507024,Dvorníky,2,2,100.0,1618,1071,66.19,1071,100.0,1065,99.43
2,Trnavský kraj,205,Trnava,203,Hlohovec,507032,Hlohovec,18,18,100.0,16716,11681,69.87,11676,99.95,11545,98.83
2,Trnavský kraj,205,Trnava,203,Hlohovec,507075,Horné Otrokovce,1,1,100.0,737,564,76.52,562,99.64,559,99.11
2,Trnavský kraj,205,Trnava,203,Hlohovec,556602,Horné Trhovište,1,1,100.0,497,386,77.66,386,100.0,375,97.15
2,Trnavský kraj,205,Trnava,203,Hlohovec,556530,Horné Zelenice,1,1,100.0,559,386,69.05,386,100.0,384,99.48
2,Trnavský kraj,205,Trnava,203,Hlohovec,507130,Jalšové,1,1,100.0,403,280,69.47,280,100.0,277,98.92
2,Trnavský kraj,205,Trnava,203,Hlohovec,507172,Kľačany,1,1,100.0,903,633,70.09,633,100.0,628,99.21
2,Trnavský kraj,205,Trnava,203,Hlohovec,507202,Koplotovce,1,1,100.0,611,478,78.23,477,99.79,474,99.16
2,Trnavský kraj,205,Trnava,203,Hlohovec,507253,Leopoldov,4,4,100.0,3476,2638,75.89,2621,99.35,2598,98.48
2,Trnavský kraj,205,Trnava,203,Hlohovec,507288,Madunice,2,2,100.0,1844,1354,73.42,1354,100.0,1327,98.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,507326,Merašice,1,1,100.0,345,232,67.24,232,100.0,229,98.7
2,Trnavský kraj,205,Trnava,203,Hlohovec,507415,Pastuchov,1,1,100.0,731,481,65.8,481,100.0,478,99.37
2,Trnavský kraj,205,Trnava,203,Hlohovec,518620,Ratkovce,1,1,100.0,283,216,76.32,216,100.0,214,99.07
2,Trnavský kraj,205,Trnava,203,Hlohovec,507521,Sasinkovo,1,1,100.0,705,487,69.07,486,99.79,479,98.35
2,Trnavský kraj,205,Trnava,203,Hlohovec,507539,Siladice,1,1,100.0,557,401,71.99,401,100.0,392,97.75
2,Trnavský kraj,205,Trnava,203,Hlohovec,556611,Tekolďany,1,1,100.0,102,73,71.56,73,100.0,72,98.63
2,Trnavský kraj,205,Trnava,203,Hlohovec,556645,Tepličky,1,1,100.0,268,195,72.76,194,99.48,191,97.94
2,Trnavský kraj,205,Trnava,203,Hlohovec,507661,Trakovice,1,1,100.0,1220,940,77.04,940,100.0,929,98.82
2,Trnavský kraj,205,Trnava,203,Hlohovec,507792,Žlkovce,1,1,100.0,523,379,72.46,379,100.0,377,99.47
2,Trnavský kraj,205,Trnava,207,Trnava,580473,Biely Kostol,2,2,100.0,1899,1445,76.09,1444,99.93,1432,99.1
2,Trnavský kraj,205,Trnava,207,Trnava,506788,Bíňovce,1,1,100.0,531,392,73.82,392,100.0,384,97.95
2,Trnavský kraj,205,Trnava,207,Trnava,506796,Bohdanovce nad Trnavou,1,1,100.0,1185,902,76.11,902,100.0,893,99.0
2,Trnavský kraj,205,Trnava,207,Trnava,506818,Boleráz,2,2,100.0,1915,1420,74.15,1418,99.85,1405,98.94
2,Trnavský kraj,205,Trnava,207,Trnava,506826,Borová,1,1,100.0,360,275,76.38,275,100.0,273,99.27
2,Trnavský kraj,205,Trnava,207,Trnava,506842,Brestovany,2,2,100.0,2002,1433,71.57,1430,99.79,1402,97.83
2,Trnavský kraj,205,Trnava,207,Trnava,506851,Bučany,2,2,100.0,1903,1394,73.25,1393,99.92,1368,98.13
2,Trnavský kraj,205,Trnava,207,Trnava,506869,Buková,1,1,100.0,607,445,73.31,445,100.0,431,96.85
2,Trnavský kraj,205,Trnava,207,Trnava,506877,Cífer,5,5,100.0,3794,2874,75.75,2860,99.51,2831,98.5
2,Trnavský kraj,205,Trnava,207,Trnava,506893,Dechtice,1,1,100.0,1454,1171,80.53,1171,100.0,1160,99.06
2,Trnavský kraj,205,Trnava,207,Trnava,556599,Dlhá,1,1,100.0,361,261,72.29,261,100.0,260,99.61
2,Trnavský kraj,205,Trnava,207,Trnava,506915,Dobrá Voda,1,1,100.0,691,544,78.72,544,100.0,540,99.26
2,Trnavský kraj,205,Trnava,207,Trnava,506923,Dolná Krupá,2,2,100.0,2085,1525,73.14,1525,100.0,1504,98.62
2,Trnavský kraj,205,Trnava,207,Trnava,506931,Dolné Dubové,1,1,100.0,601,440,73.21,440,100.0,433,98.4
2,Trnavský kraj,205,Trnava,207,Trnava,556661,Dolné Lovčice,1,1,100.0,666,506,75.97,506,100.0,504,99.6
2,Trnavský kraj,205,Trnava,207,Trnava,506940,Dolné Orešany,1,1,100.0,1134,882,77.77,882,100.0,869,98.52
2,Trnavský kraj,205,Trnava,207,Trnava,507041,Horná Krupá,1,1,100.0,418,324,77.51,324,100.0,321,99.07
2,Trnavský kraj,205,Trnava,207,Trnava,507059,Horné Dubové,1,1,100.0,297,239,80.47,237,99.16,235,98.32
2,Trnavský kraj,205,Trnava,207,Trnava,507067,Horné Orešany,2,2,100.0,1609,1207,75.01,1207,100.0,1189,98.5
2,Trnavský kraj,205,Trnava,207,Trnava,581020,Hrnčiarovce nad Parnou,3,3,100.0,1960,1544,78.77,1544,100.0,1529,99.02
2,Trnavský kraj,205,Trnava,207,Trnava,507156,Jaslovské Bohunice,3,3,100.0,1876,1499,79.9,1498,99.93,1486,99.13
2,Trnavský kraj,205,Trnava,207,Trnava,507164,Kátlovce,1,1,100.0,948,759,80.06,759,100.0,744,98.02
2,Trnavský kraj,205,Trnava,207,Trnava,507211,Košolná,1,1,100.0,679,507,74.66,507,100.0,499,98.42
2,Trnavský kraj,205,Trnava,207,Trnava,556483,Križovany nad Dudváhom,2,2,100.0,1408,1046,74.28,1046,100.0,1031,98.56
2,Trnavský kraj,205,Trnava,207,Trnava,556688,Lošonec,1,1,100.0,524,379,72.32,379,100.0,375,98.94
2,Trnavský kraj,205,Trnava,207,Trnava,507296,Majcichov,2,2,100.0,1694,1217,71.84,1213,99.67,1204,98.93
2,Trnavský kraj,205,Trnava,207,Trnava,507318,Malženice,1,1,100.0,1166,919,78.81,918,99.89,908,98.8
2,Trnavský kraj,205,Trnava,207,Trnava,507351,Naháč,1,1,100.0,386,289,74.87,287,99.3,284,98.26
2,Trnavský kraj,205,Trnava,207,Trnava,556491,Opoj,1,1,100.0,984,748,76.01,748,100.0,736,98.39
2,Trnavský kraj,205,Trnava,207,Trnava,556556,Pavlice,1,1,100.0,452,358,79.2,358,100.0,354,98.88
2,Trnavský kraj,205,Trnava,207,Trnava,556653,Radošovce,1,1,100.0,302,228,75.49,228,100.0,226,99.12
2,Trnavský kraj,205,Trnava,207,Trnava,507512,Ružindol,1,1,100.0,1339,1073,80.13,1072,99.9,1058,98.6
2,Trnavský kraj,205,Trnava,207,Trnava,556564,Slovenská Nová Ves,1,1,100.0,438,333,76.02,333,100.0,328,98.49
2,Trnavský kraj,205,Trnava,207,Trnava,507555,Smolenice,3,3,100.0,2714,2064,76.05,2056,99.61,2038,98.74
2,Trnavský kraj,205,Trnava,207,Trnava,507571,Suchá nad Parnou,2,2,100.0,1809,1365,75.45,1362,99.78,1352,99.04
2,Trnavský kraj,205,Trnava,207,Trnava,556670,Šelpice,1,1,100.0,737,544,73.81,544,100.0,543,99.81
2,Trnavský kraj,205,Trnava,207,Trnava,507601,Špačince,2,2,100.0,2592,2060,79.47,2057,99.85,2033,98.68
2,Trnavský kraj,205,Trnava,207,Trnava,507636,Šúrovce,2,2,100.0,1795,1337,74.48,1336,99.92,1322,98.87
2,Trnavský kraj,205,Trnava,207,Trnava,506745,Trnava,46,46,100.0,50961,36322,71.27,36261,99.83,35965,99.01
2,Trnavský kraj,205,Trnava,207,Trnava,507687,Trstín,1,1,100.0,1154,802,69.49,800,99.75,797,99.37
2,Trnavský kraj,205,Trnava,207,Trnava,556513,Vlčkovce,1,1,100.0,1095,838,76.52,838,100.0,833,99.4
2,Trnavský kraj,205,Trnava,207,Trnava,507741,Voderady,1,1,100.0,1327,1009,76.03,1005,99.6,997,98.81
2,Trnavský kraj,205,Trnava,207,Trnava,507768,Zavar,2,2,100.0,1736,1253,72.17,1251,99.84,1228,98.0
2,Trnavský kraj,205,Trnava,207,Trnava,507776,Zeleneč,2,2,100.0,2165,1654,76.39,1647,99.57,1633,98.73
2,Trnavský kraj,205,Trnava,207,Trnava,581488,Zvončín,1,1,100.0,804,626,77.86,625,99.84,620,99.04
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542652,Bánovce nad Bebravou,18,18,100.0,13800,9494,68.79,9487,99.92,9371,98.7
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556793,Borčany,1,1,100.0,212,165,77.83,165,100.0,165,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542741,Brezolupy,1,1,100.0,410,330,80.48,330,100.0,328,99.39
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542776,Cimenná,1,1,100.0,78,67,85.89,67,100.0,67,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Čierna Lehota,1,1,100.0,123,99,80.48,99,100.0,97,97.97
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Dežerice,1,1,100.0,825,637,77.21,637,100.0,627,98.43
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,1,1,100.0,478,377,78.87,377,100.0,375,99.46
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnička,1,1,100.0,114,97,85.08,97,100.0,94,96.9
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,1,1,100.0,388,303,78.09,303,100.0,296,97.68
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláčovce,1,1,100.0,266,206,77.44,206,100.0,204,99.02
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,1,1,100.0,398,325,81.65,325,100.0,321,98.76
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,1,1,100.0,177,141,79.66,141,100.0,140,99.29
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,1,1,100.0,421,312,74.1,312,100.0,310,99.35
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,1,1,100.0,384,326,84.89,326,100.0,326,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,1,1,100.0,122,95,77.86,95,100.0,92,96.84
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,Ľutov,1,1,100.0,149,119,79.86,119,100.0,118,99.15
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,1,1,100.0,316,249,78.79,249,100.0,247,99.19
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,1,1,100.0,336,240,71.42,240,100.0,239,99.58
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,1,1,100.0,231,169,73.16,169,100.0,166,98.22
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,1,1,100.0,355,273,76.9,273,100.0,270,98.9
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,1,1,100.0,44,30,68.18,30,100.0,30,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,1,1,100.0,308,253,82.14,253,100.0,248,98.02
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Pečeňany,1,1,100.0,420,317,75.47,317,100.0,314,99.05
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podlužany,1,1,100.0,735,541,73.6,541,100.0,534,98.7
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,1,1,100.0,212,168,79.24,168,100.0,166,98.8
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,1,1,100.0,278,221,79.49,220,99.54,220,99.54
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,1,1,100.0,514,395,76.84,395,100.0,394,99.74
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,1,1,100.0,442,338,76.47,338,100.0,326,96.44
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,1,1,100.0,1190,869,73.02,868,99.88,861,99.07
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,1,1,100.0,370,277,74.86,277,100.0,274,98.91
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,1,1,100.0,178,139,78.08,139,100.0,138,99.28
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,1,1,100.0,153,114,74.5,114,100.0,113,99.12
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,1,1,100.0,408,310,75.98,310,100.0,305,98.38
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,1,1,100.0,399,307,76.94,307,100.0,304,99.02
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,1,1,100.0,44,35,79.54,35,100.0,35,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,1,1,100.0,1237,918,74.21,917,99.89,910,99.12
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,1,1,100.0,40,34,85.0,34,100.0,33,97.05
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Veľké Držkovce,3,3,100.0,528,416,78.78,416,100.0,412,99.03
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Veľké Hoste,1,1,100.0,451,327,72.5,327,100.0,324,99.08
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Veľké Chlievany,1,1,100.0,395,302,76.45,302,100.0,297,98.34
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysočany,1,1,100.0,105,85,80.95,85,100.0,85,100.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,1,1,100.0,569,447,78.55,447,100.0,444,99.32
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,Žitná - Radiša,1,1,100.0,379,284,74.93,284,100.0,281,98.94
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,2,2,100.0,823,593,72.05,593,100.0,589,99.32
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,4,4,100.0,3971,2687,67.66,2684,99.88,2643,98.36
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,1,1,100.0,349,277,79.36,277,100.0,275,99.27
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,1,1,100.0,420,288,68.57,288,100.0,283,98.26
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,1,1,100.0,270,184,68.14,184,100.0,180,97.82
