Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522066,Šemša,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522074,Štós,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522082,Trebejov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522091,Trsťany,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522104,Trstené pri Hornáde,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559784,Turňa nad Bodvou,3
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,521779,Turnianska Nová Ves,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522121,Vajkovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522139,Valaliky,3
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522147,Veľká Ida,4
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522155,Veľká Lodina,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522163,Vtáčkovce,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522171,Vyšná Hutka,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522180,Vyšná Kamenica,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522198,Vyšná Myšľa,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522201,Vyšný Čaj,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522210,Vyšný Klátov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,582093,Vyšný Medzev,2
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,559881,Zádiel,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522244,Zlatá Idka,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522252,Žarnov,1
8,Košický kraj,802,Košice - okolie,806,Košice - okolie,522261,Ždaňa,1
8,Košický kraj,803,Michalovce,807,Michalovce,522287,Bajany,1
8,Košický kraj,803,Michalovce,807,Michalovce,522295,Bánovce nad Ondavou,1
8,Košický kraj,803,Michalovce,807,Michalovce,528137,Beša,1
8,Košický kraj,803,Michalovce,807,Michalovce,522368,Bracovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,513857,Budince,1
8,Košický kraj,803,Michalovce,807,Michalovce,522376,Budkovce,2
8,Košický kraj,803,Michalovce,807,Michalovce,522392,Čečehov,1
8,Košický kraj,803,Michalovce,807,Michalovce,528277,Čičarovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,528307,Čierne Pole,1
8,Košický kraj,803,Michalovce,807,Michalovce,528331,Drahňov,1
8,Košický kraj,803,Michalovce,807,Michalovce,522406,Dúbravka,1
8,Košický kraj,803,Michalovce,807,Michalovce,522414,Falkušovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522431,Hatalov,1
8,Košický kraj,803,Michalovce,807,Michalovce,522449,Hažín,1
8,Košický kraj,803,Michalovce,807,Michalovce,522465,Hnojné,1
8,Košický kraj,803,Michalovce,807,Michalovce,522481,Horovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522511,Iňačovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,528391,Ižkovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522546,Jastrabie pri Michalovciach,1
8,Košický kraj,803,Michalovce,807,Michalovce,522562,Jovsa,1
8,Košický kraj,803,Michalovce,807,Michalovce,522571,Kačanov,1
8,Košický kraj,803,Michalovce,807,Michalovce,522589,Kaluža,1
8,Košický kraj,803,Michalovce,807,Michalovce,528404,Kapušianske Kľačany,1
8,Košický kraj,803,Michalovce,807,Michalovce,522597,Klokočov,1
8,Košický kraj,803,Michalovce,807,Michalovce,522651,Krásnovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,528463,Krišovská Liesková,2
8,Košický kraj,803,Michalovce,807,Michalovce,522686,Kusín,1
8,Košický kraj,803,Michalovce,807,Michalovce,522694,Lastomír,1
8,Košický kraj,803,Michalovce,807,Michalovce,522708,Laškovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522724,Lesné,1
8,Košický kraj,803,Michalovce,807,Michalovce,522732,Ložín,1
8,Košický kraj,803,Michalovce,807,Michalovce,522741,Lúčky,1
8,Košický kraj,803,Michalovce,807,Michalovce,522759,Malčice,1
8,Košický kraj,803,Michalovce,807,Michalovce,522767,Malé Raškovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522783,Markovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,528579,Maťovské Vojkovce,2
8,Košický kraj,803,Michalovce,807,Michalovce,522279,Michalovce,32
8,Košický kraj,803,Michalovce,807,Michalovce,522791,Moravany,2
8,Košický kraj,803,Michalovce,807,Michalovce,522805,Nacina Ves,2
8,Košický kraj,803,Michalovce,807,Michalovce,528633,Oborín,2
8,Košický kraj,803,Michalovce,807,Michalovce,522848,Oreské,1
8,Košický kraj,803,Michalovce,807,Michalovce,522864,Palín,1
8,Košický kraj,803,Michalovce,807,Michalovce,522872,Pavlovce nad Uhom,4
8,Košický kraj,803,Michalovce,807,Michalovce,522881,Petrikovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,522902,Petrovce nad Laborcom,1
8,Košický kraj,803,Michalovce,807,Michalovce,522945,Poruba pod Vihorlatom,1
8,Košický kraj,803,Michalovce,807,Michalovce,522961,Pozdišovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,528692,Ptrukša,1
8,Košický kraj,803,Michalovce,807,Michalovce,522988,Pusté Čemerné,1
8,Košický kraj,803,Michalovce,807,Michalovce,522996,Rakovec nad Ondavou,1
8,Košický kraj,803,Michalovce,807,Michalovce,528714,Ruská,1
8,Košický kraj,803,Michalovce,807,Michalovce,523054,Senné,1
8,Košický kraj,803,Michalovce,807,Michalovce,523062,Slavkovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,523071,Sliepkovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,523097,Staré,1
8,Košický kraj,803,Michalovce,807,Michalovce,523101,Strážske,4
8,Košický kraj,803,Michalovce,807,Michalovce,523119,Stretava,1
8,Košický kraj,803,Michalovce,807,Michalovce,523127,Stretavka,1
8,Košický kraj,803,Michalovce,807,Michalovce,523135,Suché,1
8,Košický kraj,803,Michalovce,807,Michalovce,523151,Šamudovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,523186,Trhovište,1
8,Košický kraj,803,Michalovce,807,Michalovce,523194,Trnava pri Laborci,1
8,Košický kraj,803,Michalovce,807,Michalovce,523208,Tušice,1
8,Košický kraj,803,Michalovce,807,Michalovce,523216,Tušická Nová Ves,1
8,Košický kraj,803,Michalovce,807,Michalovce,543853,Veľké Kapušany,10
8,Košický kraj,803,Michalovce,807,Michalovce,543870,Veľké Raškovce,1
8,Košický kraj,803,Michalovce,807,Michalovce,543888,Veľké Slemence,1
8,Košický kraj,803,Michalovce,807,Michalovce,523259,Vinné,2
8,Košický kraj,803,Michalovce,807,Michalovce,543942,Vojany,1
8,Košický kraj,803,Michalovce,807,Michalovce,523275,Voľa,1
8,Košický kraj,803,Michalovce,807,Michalovce,523283,Vrbnica,1
8,Košický kraj,803,Michalovce,807,Michalovce,523291,Vysoká nad Uhom,1
8,Košický kraj,803,Michalovce,807,Michalovce,523241,Zalužice,1
8,Košický kraj,803,Michalovce,807,Michalovce,523348,Závadka,1
8,Košický kraj,803,Michalovce,807,Michalovce,523356,Zbudza,1
8,Košický kraj,803,Michalovce,807,Michalovce,523364,Zemplínska Široká,1
8,Košický kraj,803,Michalovce,807,Michalovce,522635,Zemplínske Kopčany,1
8,Košický kraj,803,Michalovce,807,Michalovce,523372,Žbince,1
8,Košický kraj,803,Michalovce,809,Sobrance,522309,Baškovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522317,Beňatina,1
8,Košický kraj,803,Michalovce,809,Sobrance,522325,Bežovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522333,Blatná Polianka,1
8,Košický kraj,803,Michalovce,809,Sobrance,522341,Blatné Remety,1
8,Košický kraj,803,Michalovce,809,Sobrance,522350,Blatné Revištia,1
8,Košický kraj,803,Michalovce,809,Sobrance,522384,Bunkovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522422,Fekišovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522457,Hlivištia,1
8,Košický kraj,803,Michalovce,809,Sobrance,522473,Horňa,1
8,Košický kraj,803,Michalovce,809,Sobrance,522490,Husák,1
8,Košický kraj,803,Michalovce,809,Sobrance,522503,Choňkovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522520,Inovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522538,Jasenov,1
8,Košický kraj,803,Michalovce,809,Sobrance,522554,Jenkovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522601,Kolibabovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522627,Koňuš,1
8,Košický kraj,803,Michalovce,809,Sobrance,522643,Koromľa,1
8,Košický kraj,803,Michalovce,809,Sobrance,522660,Krčava,1
8,Košický kraj,803,Michalovce,809,Sobrance,522678,Kristy,1
8,Košický kraj,803,Michalovce,809,Sobrance,522716,Lekárovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522813,Nižná Rybnica,1
8,Košický kraj,803,Michalovce,809,Sobrance,522821,Nižné Nemecké,1
8,Košický kraj,803,Michalovce,809,Sobrance,522830,Orechová,1
8,Košický kraj,803,Michalovce,809,Sobrance,522856,Ostrov,1
8,Košický kraj,803,Michalovce,809,Sobrance,522899,Petrovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522911,Pinkovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,522929,Podhoroď,1
8,Košický kraj,803,Michalovce,809,Sobrance,522937,Porostov,1
8,Košický kraj,803,Michalovce,809,Sobrance,522953,Porúbka,1
8,Košický kraj,803,Michalovce,809,Sobrance,522970,Priekopa,1
8,Košický kraj,803,Michalovce,809,Sobrance,523003,Remetské Hámre,1
8,Košický kraj,803,Michalovce,809,Sobrance,523011,Ruská Bystrá,1
8,Košický kraj,803,Michalovce,809,Sobrance,523020,Ruskovce,1
8,Košický kraj,803,Michalovce,809,Sobrance,523038,Ruský Hrabovec,1
8,Košický kraj,803,Michalovce,809,Sobrance,523046,Sejkov,1
8,Košický kraj,803,Michalovce,809,Sobrance,523089,Sobrance,5
8,Košický kraj,803,Michalovce,809,Sobrance,523143,Svätuš,1
8,Košický kraj,803,Michalovce,809,Sobrance,523160,Tašuľa,1
8,Košický kraj,803,Michalovce,809,Sobrance,523178,Tibava,1
8,Košický kraj,803,Michalovce,809,Sobrance,523224,Úbrež,1
8,Košický kraj,803,Michalovce,809,Sobrance,523232,Veľké Revištia,2
8,Košický kraj,803,Michalovce,809,Sobrance,523267,Vojnatina,1
8,Košický kraj,803,Michalovce,809,Sobrance,523305,Vyšná Rybnica,1
8,Košický kraj,803,Michalovce,809,Sobrance,523313,Vyšné Nemecké,1
8,Košický kraj,803,Michalovce,809,Sobrance,523321,Vyšné Remety,1
8,Košický kraj,803,Michalovce,809,Sobrance,523330,Záhor,1
8,Košický kraj,804,Rožňava,808,Rožňava,525537,Ardovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525545,Betliar,1
8,Košický kraj,804,Rožňava,808,Rožňava,525553,Bohúňovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525561,Bôrka,1
8,Košický kraj,804,Rožňava,808,Rožňava,525570,Brdárka,1
8,Košický kraj,804,Rožňava,808,Rožňava,514578,Bretka,1
8,Košický kraj,804,Rožňava,808,Rožňava,560022,Brzotín,1
8,Košický kraj,804,Rožňava,808,Rožňava,525596,Čierna Lehota,1
8,Košický kraj,804,Rožňava,808,Rožňava,525600,Čoltovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,560031,Čučma,1
8,Košický kraj,804,Rožňava,808,Rožňava,525618,Dedinky,2
8,Košický kraj,804,Rožňava,808,Rožňava,525626,Dlhá Ves,1
8,Košický kraj,804,Rožňava,808,Rožňava,525634,Dobšiná,3
8,Košický kraj,804,Rožňava,808,Rožňava,525642,Drnava,1
8,Košický kraj,804,Rožňava,808,Rožňava,525651,Gemerská Hôrka,1
8,Košický kraj,804,Rožňava,808,Rožňava,514748,Gemerská Panica,1
8,Košický kraj,804,Rožňava,808,Rožňava,525669,Gemerská Poloma,1
8,Košický kraj,804,Rožňava,808,Rožňava,525693,Gočaltovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525707,Gočovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525715,Hanková,1
8,Košický kraj,804,Rožňava,808,Rožňava,525723,Henckovce,1
8,Košický kraj,804,Rožňava,808,Rožňava,525731,Honce,1
8,Košický kraj,804,Rožňava,808,Rožňava,525740,Hrhov,1
8,Košický kraj,804,Rožňava,808,Rožňava,525758,Hrušov,1
8,Košický kraj,804,Rožňava,808,Rožňava,525782,Jablonov nad Turňou,1
8,Košický kraj,804,Rožňava,808,Rožňava,560049,Jovice,1
8,Košický kraj,804,Rožňava,808,Rožňava,525821,Kečovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525839,Kobeliarovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,525847,Koceľovce,1
8,Košický kraj,804,Rožňava,808,Rožňava,525855,Kováčová,1
8,Košický kraj,804,Rožňava,808,Rožňava,525863,Krásnohorská Dlhá Lúka,1
8,Košický kraj,804,Rožňava,808,Rožňava,525871,Krásnohorské Podhradie,2
8,Košický kraj,804,Rožňava,808,Rožňava,560065,Kružná,1
8,Košický kraj,804,Rožňava,808,Rožňava,525898,Kunova Teplica,1
8,Košický kraj,804,Rožňava,808,Rožňava,525910,Lipovník,1
8,Košický kraj,804,Rožňava,808,Rožňava,525936,Lúčka,1
8,Košický kraj,804,Rožňava,808,Rožňava,525952,Markuška,1
8,Košický kraj,804,Rožňava,808,Rožňava,525961,Meliata,1
8,Košický kraj,804,Rožňava,808,Rožňava,526045,Nižná Slaná,2
8,Košický kraj,804,Rožňava,808,Rožňava,526053,Ochtiná,1
8,Košický kraj,804,Rožňava,808,Rožňava,526061,Pača,1
8,Košický kraj,804,Rožňava,808,Rožňava,526070,Pašková,1
8,Košický kraj,804,Rožňava,808,Rožňava,526088,Petrovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,526096,Plešivec,2
8,Košický kraj,804,Rožňava,808,Rožňava,526126,Rakovnica,1
8,Košický kraj,804,Rožňava,808,Rožňava,526134,Rejdová,1
8,Košický kraj,804,Rožňava,808,Rožňava,526177,Rochovce,1
8,Košický kraj,804,Rožňava,808,Rožňava,526185,Roštár,1
8,Košický kraj,804,Rožňava,808,Rožňava,526193,Rozložná,1
8,Košický kraj,804,Rožňava,808,Rožňava,525529,Rožňava,18
8,Košický kraj,804,Rožňava,808,Rožňava,526207,Rožňavské Bystré,1
8,Košický kraj,804,Rožňava,808,Rožňava,526215,Rudná,1
8,Košický kraj,804,Rožňava,808,Rožňava,526223,Silica,1
8,Košický kraj,804,Rožňava,808,Rožňava,526231,Silická Brezová,1
8,Košický kraj,804,Rožňava,808,Rožňava,526240,Silická Jablonica,1
8,Košický kraj,804,Rožňava,808,Rožňava,526266,Slavec,2
8,Košický kraj,804,Rožňava,808,Rožňava,526274,Slavoška,1
8,Košický kraj,804,Rožňava,808,Rožňava,526282,Slavošovce,2
8,Košický kraj,804,Rožňava,808,Rožňava,526291,Stratená,2
8,Košický kraj,804,Rožňava,808,Rožňava,526312,Štítnik,1
8,Košický kraj,804,Rožňava,808,Rožňava,526339,Vlachovo,1
8,Košický kraj,804,Rožňava,808,Rožňava,526347,Vyšná Slaná,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,526509,Gelnica,6
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,526541,Helcmanovce,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,526550,Henclová,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543144,Hrišovce,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543187,Jaklovce,2
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543233,Kluknava,2
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543241,Kojšov,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543322,Margecany,2
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543365,Mníšek nad Hnilcom,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543373,Nálepkovo,2
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543497,Prakovce,3
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543501,Richnava,2
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543551,Smolnícka Huta,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543560,Smolník,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543632,Stará Voda,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543659,Švedlár,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543683,Úhorná,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,543705,Veľký Folkmar,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,526631,Závadka,1
8,Košický kraj,805,Spišská Nová Ves,801,Gelnica,526649,Žakarovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526363,Arnutovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526398,Betlanovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526436,Bystrany,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526444,Danišovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526533,Harichovce,2
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526568,Hincovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526576,Hnilčík,2
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526584,Hnilec,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526592,Hrabušice,2
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543152,Chrasť nad Hornádom,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543161,Iliašovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543195,Jamník,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543209,Kaľava,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543250,Kolinovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543268,Krompachy,6
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543284,Letanovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543306,Lieskovany,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543331,Markušovce,3
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543349,Matejovce nad Hornádom,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543357,Mlynky,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543403,Odorín,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543411,Olcnava,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543438,Oľšavka,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543489,Poráč,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543519,Rudňany,2
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543527,Slatvina,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543535,Slovinky,2
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,560154,Smižany,6
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526355,Spišská Nová Ves,27
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543586,Spišské Tomášovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543594,Spišské Vlachy,3
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543616,Spišský Hrušov,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543667,Teplička,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543713,Vítkovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,543721,Vojkovce,1
8,Košický kraj,805,Spišská Nová Ves,810,Spišská Nová Ves,526657,Žehra,2
8,Košický kraj,806,Trebišov,811,Trebišov,528102,Bačka,1
8,Košický kraj,806,Trebišov,811,Trebišov,528111,Bačkov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528129,Bara,1
8,Košický kraj,806,Trebišov,811,Trebišov,528145,Biel,1
8,Košický kraj,806,Trebišov,811,Trebišov,528161,Boľ,1
8,Košický kraj,806,Trebišov,811,Trebišov,528170,Borša,1
8,Košický kraj,806,Trebišov,811,Trebišov,528188,Boťany,1
8,Košický kraj,806,Trebišov,811,Trebišov,528200,Brehov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528218,Brezina,1
8,Košický kraj,806,Trebišov,811,Trebišov,528226,Byšta,1
8,Košický kraj,806,Trebišov,811,Trebišov,528234,Cejkov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528242,Čeľovce,1
8,Košický kraj,806,Trebišov,811,Trebišov,528251,Čerhov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528269,Černochov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528285,Čierna,1
8,Košický kraj,806,Trebišov,811,Trebišov,528293,Čierna nad Tisou,3
8,Košický kraj,806,Trebišov,811,Trebišov,528315,Dargov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528323,Dobrá,1
8,Košický kraj,806,Trebišov,811,Trebišov,528340,Dvorianky,1
8,Košický kraj,806,Trebišov,811,Trebišov,528358,Egreš,1
8,Košický kraj,806,Trebišov,811,Trebišov,528366,Hraň,1
8,Košický kraj,806,Trebišov,811,Trebišov,528374,Hrčeľ,1
8,Košický kraj,806,Trebišov,811,Trebišov,528382,Hriadky,1
8,Košický kraj,806,Trebišov,811,Trebišov,528412,Kašov,1
8,Košický kraj,806,Trebišov,811,Trebišov,528421,Kazimír,1
